timestamp,index,out_name,out_path,status,returncode,note
2026-01-14 18:05:25,435,sleeve_000435.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000435.SLDPRT,OK,0,
2026-01-14 18:05:28,436,sleeve_000436.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000436.SLDPRT,OK,0,
2026-01-14 18:05:30,437,sleeve_000437.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000437.SLDPRT,OK,0,
2026-01-14 18:05:32,438,sleeve_000438.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000438.SLDPRT,OK,0,
2026-01-14 18:05:34,439,sleeve_000439.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000439.SLDPRT,OK,0,
2026-01-14 18:05:37,440,sleeve_000440.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000440.SLDPRT,OK,0,
2026-01-14 18:05:39,441,sleeve_000441.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000441.SLDPRT,OK,0,
2026-01-14 18:05:41,442,sleeve_000442.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000442.SLDPRT,OK,0,
2026-01-14 18:05:44,443,sleeve_000443.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000443.SLDPRT,OK,0,
2026-01-14 18:05:46,444,sleeve_000444.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000444.SLDPRT,OK,0,
2026-01-14 18:05:48,445,sleeve_000445.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000445.SLDPRT,OK,0,
2026-01-14 18:05:51,446,sleeve_000446.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000446.SLDPRT,OK,0,
2026-01-14 18:05:53,447,sleeve_000447.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000447.SLDPRT,OK,0,
